duration
1,2.8751836551924
2,6.26031605941504
3,4.79618019640561
4,5.66612251497728
5,3.95730724635435
6,5.41756756681395
7,3.6208484996824
8,5.23115135569144
9,4.60976398528311
10,4.86749878304891
11,4.92045767048728
12,6.88170342982337
13,3.31015481447823
14,4.85831893344644
15,4.64083335380352
16,4.21116650157032
17,2.8751836551924
18,3.27908544595782
19,3.6208484996824
20,4.79618019640561
21,2.6887674440699
22,3.71405660524365
23,4.73404145936478
24,5.20008198717103
25,6.5710097446192
26,3.0615998663149
27,3.34122418299865
28,5.23115135569144
29,3.21694670891698
30,4.67190272232394
31,5.54184504089561
32,4.82724956492603
33,5.54184504089561
34,5.94962237421087
35,4.51655587972186
36,3.12373860335573
37,3.27908544595782
38,2.62662870702906
39,6.5710097446192
40,5.5107756723752
41,7.50309080023171
42,5.29329009273228
43,3.6208484996824
44,5.48888615345725
45,5.04798474688868
46,4.26800093155852
47,5.47970630385478
48,4.33544397565199
49,4.76511082788519
50,4.79618019640561
51,3.93154218488657
52,3.86940344784574
53,2.8751836551924
54,5.8836080946202
55,4.48548651120144
56,4.79618019640561
57,3.09266923483532
58,2.99946112927406
59,6.88170342982337
60,4.51655587972186
61,3.52764039412115
62,7.19239711502754
63,3.09266923483532
64,3.37229355151907
65,3.6208484996824
66,4.33013966859936
67,5.04798474688868
68,6.88170342982337
69,3.46550165708032
70,3.46550165708032
71,3.18587734039657
72,3.9936809219274
73,4.55680509784474
74,4.67190272232394
75,3.6208484996824
76,4.88938830196686
77,5.48888615345725
78,4.98259640752811
79,5.26222072421186
80,5.94962237421087
81,5.6971918834977
82,3.55870976264157
83,4.51655587972186
84,3.52764039412115
85,5.91467746314061
86,4.39227840564019
87,4.73404145936478
88,3.12373860335573
89,4.79618019640561
90,3.86940344784574
91,3.21694670891698
92,3.12373860335573
93,3.58977913116198
94,3.15480797187615
95,7.19239711502754
96,4.92045767048728
97,5.94962237421087
98,2.93732239223323
99,2.84411428667198
100,5.60398377793645
101,6.26031605941504
102,4.70297209084436
103,5.04798474688868
104,5.20008198717103
105,4.88938830196686
106,4.88938830196686
107,3.83833407932532
108,4.51655587972186
109,4.88938830196686
110,5.6971918834977
111,4.79618019640561
112,3.93154218488657
113,2.62662870702906
114,5.97681620018145
115,5.60398377793645
116,7.19239711502754
117,5.66612251497728
118,2.90625302371281
119,4.14902776452949
120,2.59555933850865
121,3.34122418299865
122,3.18587734039657
123,5.13794325013019
124,4.57869461676269
125,2.03631070514114
126,5.35542882977311
127,4.05581965896824
128,5.07580451308936
129,2.25379628478406
130,5.79957983866142
131,3.58977913116198
132,3.83833407932532
133,5.16901261865061
134,4.88938830196686
135,6.88170342982337
136,5.01366577604853
137,2.99946112927406
138,2.75090618111073
139,4.20586219451769
140,3.2480160774374
141,3.96261155340699
142,2.56448996998823
143,5.04473514456894
144,3.77619534228449
145,3.31015481447823
146,3.15480797187615
147,5.23115135569144
148,5.54184504089561
149,4.85831893344644
150,7.19239711502754
151,7.19239711502754
152,2.56448996998823
153,3.34447378531839
154,3.31015481447823
155,2.96839176075365
156,5.5107756723752
157,3.68298723672323
158,6.88170342982337
159,3.68298723672323
160,3.93154218488657
161,7.81378448543588
162,4.88938830196686
163,4.33544397565199
164,3.46550165708032
165,5.34376968806274
166,4.48548651120144
167,4.24611141264058
168,5.20008198717103
169,5.32435946125269
170,3.86940344784574
171,5.5107756723752
172,4.79618019640561
173,4.48548651120144
174,5.66612251497728
175,3.49657102560073
176,7.81378448543588
177,3.03053049779448
178,4.85831893344644
179,5.04473514456894
180,3.40336292003948
181,4.82724956492603
182,2.81304491815156
183,3.65191786820282
184,2.62662870702906
185,3.40336292003948
186,2.56448996998823
187,7.19239711502754
188,5.10687388160978
189,5.8836080946202
190,6.26031605941504
191,3.27908544595782
192,3.0615998663149
193,2.81304491815156
194,3.68298723672323
195,2.81304491815156
196,4.36120903711977
197,6.88170342982337
198,4.95152703900769
199,3.37229355151907
200,2.5023512329474
